label,fee,window,start,end,num_trades,total_return_pct,max_drawdown_pct,sharpe_ratio
z1.3_rg2.0,0.0005,random_30d_seed21,2024-01-16,2024-02-15,174,1.6801577688992708,-5.660566208637019,0.992609772514646
z1.3_rg2.0,0.0005,random_30d_seed42,2025-05-16,2025-06-15,171,4.687710814854995,-5.287633226184052,3.089494805463046
z1.3_rg2.0,0.0005,random_30d_seed99,2024-09-17,2024-10-17,189,1.9998743874007907,-4.557567593250001,1.2746040808230426
z1.3_rg2.0,0.0005,random_30d_seed123,2023-09-23,2023-10-23,182,2.0553405420632442,-4.236553583191183,1.345505315714577
z1.3_rg2.0,0.0005,random_30d_seed202,2024-08-29,2024-09-28,199,12.291742806281247,-3.6075921667389044,7.091409436246351
z1.3_rg2.0,0.0005,random_30d_seed303,2023-09-02,2023-10-02,187,-2.597149131651455,-5.697463511206324,-1.426110929889462
z1.3_rg2.0,0.0005,random_30d_seed404,2023-10-29,2023-11-28,171,-12.996293643602497,-13.299718079253953,-9.164123937856859
z1.3_rg2.0,0.0005,random_30d_seed505,2024-01-01,2024-01-31,173,5.791484794341462,-5.6694546453001315,2.4375933881606224
z1.3_rg2.0,0.0005,random_30d_seed606,2023-09-27,2023-10-27,180,-0.5233417673334517,-5.410731958499316,-0.14444125579630068
z1.4_rgnone,0.0005,random_30d_seed7,2024-06-27,2024-07-27,163,1.0173792291629402,-8.186790243029629,0.726600511685796
z1.4_rgnone,0.0005,random_30d_seed21,2024-01-16,2024-02-15,158,2.0243282096472415,-5.814744527769411,1.101852208312613
z1.4_rgnone,0.0005,random_30d_seed42,2025-05-16,2025-06-15,162,2.492684219449859,-6.413432351047632,1.6873907926099834
z1.4_rgnone,0.0005,random_30d_seed99,2024-09-17,2024-10-17,176,3.645178786062009,-6.336236520357352,2.1021344702284503
z1.4_rgnone,0.0005,random_30d_seed123,2023-09-23,2023-10-23,164,-2.5243324472830175,-5.027877568939676,-1.6049001194350834
z1.4_rgnone,0.0005,random_30d_seed202,2024-08-29,2024-09-28,179,10.797617744684995,-3.4465731229863183,6.255067234814239
z1.4_rgnone,0.0005,random_30d_seed303,2023-09-02,2023-10-02,178,-4.750201257592779,-6.005778697992192,-2.5697930701940535
z1.4_rgnone,0.0005,random_30d_seed404,2023-10-29,2023-11-28,156,-11.991315655641511,-12.036975994282095,-7.9130835381487366
